123,2558015,2558154,140
124,2563504,2563711,208
126,2576861,2577028,168
126,2577480,2577630,151
127,2584546,2584696,151
127,2586205,2586365,161
128,2592750,2592933,184
128,2593961,2594134,174
129,2597895,2598115,221
129,2599340,2599479,140
129,2601826,2602017,192
130,2605302,2605453,152
130,2606990,2607108,119
131,2613316,2613517,202
131,2614492,2614670,179
132,2619597,2619799,203
133,2626328,2626504,177
134,2634333,2634503,171
134,2635112,2636014,903
136,2649560,2649733,174
136,2650984,2651088,105
137,2655999,2656158,160
137,2656573,2656707,135
137,2657911,2658028,118
137,2658362,2658509,148
137,2658761,2658915,155
137,2659638,2659797,160
137,2660294,2660488,195
138,2663084,2663278,195
138,2664068,2664229,162
138,2664938,2665090,153
138,2666119,2666280,162
139,2670542,2670703,162
139,2672833,2672943,111
140,2678716,2678890,175
140,2680653,2680844,192
141,2686888,2687590,703
141,2688774,2689700,927
142,2692980,2693164,185
142,2694558,2694651,94
142,2695199,2695332,134
142,2696679,2696820,142
143,2700475,2700652,178
143,2701442,2701664,223
143,2706383,2706735,353
144,2708733,2708835,103
145,2715134,2715338,205
145,2715490,2715646,157
145,2715812,2715990,179
145,2716167,2716317,151
145,2716700,2716861,162
145,2718139,2718283,145
146,2722955,2723131,177
146,2724047,2724199,153
147,2729424,2729640,217
147,2731470,2731643,174
147,2733179,2733306,128
148,2737204,2737407,204
148,2737901,2738100,200
148,2739553,2739702,150
149,2745143,2745325,183
150,2751833,2752052,220
150,2754583,2754771,189
151,2757791,2757965,175
151,2758291,2758454,164
151,2758865,2759029,165
151,2760062,2760245,184
152,2768036,2768215,180
152,2769493,2769636,144
153,2774041,2774197,157
153,2776958,2777128,171
154,2779790,2780361,572
154,2780545,2780684,140
154,2780875,2781017,143
154,2781468,2781593,126
154,2782135,2782368,234
154,2783089,2783270,182
155,2788043,2788259,217
155,2789312,2789490,179
155,2790875,2791023,149
156,2794293,2794461,169
156,2794791,2795274,484
156,2795986,2796414,429
157,2801069,2801565,497
157,2801800,2801953,154
157,2802243,2802429,187
157,2802614,2802817,204
157,2803341,2803523,183
157,2805422,2805568,147
158,2810065,2810303,239
158,2811861,2812065,205
159,2816817,2816970,154
159,2818465,2818598,134
160,2823570,2823754,185
160,2824649,2824860,212
161,2830765,2830905,141
161,2831989,2832181,193
161,2833568,2833743,176
162,2839149,2839237,89
162,2843278,2843432,155
163,2845693,2845863,171
163,2846881,2847002,122
163,2847704,2848017,314
163,2848299,2848518,220
163,2850525,2850616,92
163,2852277,2852389,113
164,2855831,2855952,122
164,2857968,2858117,150
165,2860259,2860569,311
165,2860749,2860970,222
165,2861392,2861599,208
165,2862341,2862520,180
165,2863460,2863616,157
165,2864835,2865048,214
166,2868255,2868430,176
166,2869034,2869323,290
166,2869772,2869832,61
166,2869917,2870148,232
166,2870764,2871125,362
167,2874114,2874478,365
167,2874713,2874866,154
167,2875266,2875411,146
167,2875807,2875943,137
167,2876327,2876561,235
167,2876847,2877065,219
167,2877744,2877910,167
168,2882596,2882805,210
168,2884922,2885091,170
168,2886841,2887055,215
169,2888838,2889003,166
169,2890404,2891506,1103
169,2893989,2894396,408
170,2900359,2900452,94
170,2902937,2903061,125
171,2903934,2904107,174
171,2907207,2907309,103
172,2910664,2911062,399
172,2911742,2911841,100
172,2912162,2912289,128
172,2912715,2912826,112
173,2918750,2918873,124
173,2920351,2920552,202
173,2923893,2924060,168
174,2926409,2926682,274
174,2927300,2927460,161
175,2935577,2935709,133
175,2935962,2936148,187
175,2936693,2936846,154
178,2955553,2955666,114
178,2956740,2956899,160
179,2963107,2963250,144
179,2964965,2965129,165
180,2969948,2970108,161
180,2971240,2971326,87
180,2971802,2971864,63
180,2973101,2973243,143
181,2977799,2978001,203
182,2987335,2987487,153
182,2991513,2991566,54
183,2998167,2998229,63
184,2999761,3000035,275
184,3000303,3000473,171
184,3000672,3001042,371
184,3001317,3001466,150
184,3002387,3002671,285
184,3002905,3003114,210
184,3004752,3004872,121
185,3007141,3007309,169
185,3007980,3008165,186
185,3008572,3008731,160
185,3009004,3009173,170
185,3009665,3009826,162
185,3010499,3010679,181
185,3011599,3011748,150
186,3015015,3015181,167
186,3016521,3016711,191
187,3021412,3021585,174
187,3022698,3022885,188
187,3023734,3024007,274
187,3026091,3026248,158
188,3028522,3028720,199
188,3029476,3029653,178
188,3033923,3034149,227
189,3035792,3035984,193
189,3037072,3037208,137
189,3038985,3039185,201
189,3041575,3041771,197
190,3043489,3043653,165
190,3045194,3045360,167
190,3046240,3046517,278
190,3047112,3047278,167
190,3048286,3048484,199
191,3051126,3051227,102
191,3051409,3051525,117
191,3051723,3051886,164
191,3052233,3052351,119
191,3054889,3055007,119
191,3056288,3056398,111
192,3059006,3059188,183
192,3059433,3059610,178
192,3060519,3060645,127
192,3061068,3061244,177
193,3065706,3065891,186
193,3067092,3067266,175
194,3072381,3072563,183
194,3072842,3073044,203
194,3077009,3077131,123
195,3079069,3079538,470
195,3079758,3079950,193
195,3080527,3080714,188
195,3081771,3081948,178
196,3086431,3086614,184
196,3089169,3089358,190
197,3093708,3093909,202
197,3095522,3095724,203
197,3097045,3097085,41
197,3099607,3099758,152
198,3101259,3101769,511
198,3102002,3102137,136
198,3102571,3102743,173
198,3103047,3103227,181
198,3103508,3103684,177
199,3108327,3108533,207
199,3108814,3109005,192
199,3111438,3111600,163
199,3113515,3113653,139
200,3115269,3115484,216
200,3115809,3116013,205
200,3117112,3117311,200
200,3118677,3118985,309
200,3121180,3121328,149
201,3122440,3122662,223
201,3123863,3124097,235
201,3124976,3125283,308
201,3126273,3127575,1303
202,3129482,3129644,163
202,3130735,3130869,135
202,3131191,3131377,187
202,3132070,3132224,155
202,3132832,3133012,181
202,3133412,3133623,212
202,3134381,3134568,188
203,3135845,3136233,389
203,3137479,3137699,221
203,3138419,3138612,194
204,3142782,3143141,360
204,3144361,3145717,1357
204,3147538,3147702,165
205,3150589,3150869,281
205,3151618,3151797,180
205,3152140,3152522,383
205,3153633,3153634,2
205,3153771,3155273,1503
205,3156877,3157529,653
206,3158689,3158820,132
206,3159711,3159925,215
206,3160512,3160615,104
206,3163564,3163732,169
206,3164399,3165259,861
207,3165842,3166201,360
207,3166844,3166955,112
207,3169237,3169349,113
208,3173488,3173731,244
208,3174280,3174489,210
208,3176827,3176966,140
208,3178841,3178984,144
209,3181530,3181735,206
209,3182315,3182631,317
209,3183270,3184492,1223
210,3187767,3187919,153
210,3188115,3188274,160
210,3188758,3188900,143
210,3189766,3189939,174
210,3190234,3190424,191
210,3190851,3191111,261
210,3191559,3191659,101
211,3196432,3196690,259
211,3197443,3197706,264
211,3198849,3199551,703
212,3203183,3203416,234
212,3204492,3204639,148
212,3205159,3205539,381
212,3207951,3208092,142
213,3209952,3210605,654
213,3210946,3211390,445
213,3211582,3211756,175
213,3212227,3212380,154
213,3212859,3213022,164
213,3214609,3214715,107
214,3217864,3218043,180
214,3218700,3218883,184
214,3219422,3219563,142
214,3222136,3222194,59
215,3223690,3224041,352
215,3225119,3225349,231
215,3227270,3227446,177
215,3228698,3228910,213
215,3229380,3229649,270
216,3231195,3231531,337
216,3231934,3232064,131
216,3232271,3232465,195
216,3232612,3232778,167
216,3233163,3233323,161
216,3233711,3233892,182
216,3234301,3234495,195
216,3236937,3237075,139
217,3239380,3239549,170
217,3240976,3241162,187
217,3242307,3242491,185
217,3243448,3243714,267
218,3246203,3246413,211
218,3246621,3246814,194
218,3249404,3249554,151
219,3253366,3253835,470
219,3254472,3254788,317
219,3255179,3256581,1403
219,3258381,3258560,180
