78,2228664,2228966,303,487.8,425.2,464.0,540.5,3.11,1577
78,2229186,2229507,322,494.7,448.3,477.8,449.4,0.44,1237
79,2235358,2235626,269,468.1,449.7,484.8,472.0,0.74,707
79,2235748,2235755,8,496.5,437.0,485.1,428.4,0.38,51
79,2236559,2236764,206,495.0,409.6,464.3,520.0,3.03,1373
79,2236925,2236938,14,478.1,417.0,504.3,408.7,0.72,71
79,2237131,2237351,221,498.6,415.7,488.0,449.4,0.94,583
79,2237556,2237562,7,502.1,400.9,512.2,401.0,0.27,43
79,2239329,2239344,16,514.6,406.1,502.9,407.0,0.31,44
79,2239947,2240167,221,504.3,413.9,495.3,471.8,1.55,996
79,2240916,2240931,16,499.4,421.3,514.3,446.8,0.78,60
79,2241027,2241038,12,508.1,442.0,492.6,425.2,0.60,60
80,2242619,2242632,14,512.2,407.0,490.9,419.9,0.66,66
80,2243379,2243605,227,497.6,422.5,467.5,456.0,1.19,784
80,2243782,2243790,9,480.8,417.8,495.6,414.9,0.40,49
80,2244874,2244882,9,499.2,413.1,484.6,408.4,0.40,49
80,2245072,2245077,6,496.4,409.5,505.4,409.8,0.24,39
80,2245627,2245826,200,513.5,413.0,497.1,497.0,2.27,979
81,2249714,2249726,13,544.0,429.1,521.9,417.0,0.66,65
81,2250191,2250402,212,516.6,415.1,490.8,460.5,1.38,950
81,2250513,2250521,9,508.4,404.9,522.2,405.9,0.36,43
81,2251021,2251252,232,524.8,422.2,496.8,480.3,1.71,922
81,2251399,2251404,6,510.3,429.9,520.0,430.1,0.25,43
81,2251814,2251820,7,522.2,421.1,511.8,424.7,0.29,44
82,2256491,2256785,295,536.3,417.3,530.7,463.1,1.22,870
82,2257154,2257164,11,539.7,401.3,515.9,403.3,0.63,66
83,2264381,2264675,295,547.5,415.0,530.3,411.2,0.46,752
83,2264750,2264770,21,528.1,385.5,487.0,411.3,1.28,113
83,2264894,2264905,12,497.2,406.5,484.0,421.7,0.53,51
