83,1170844,1171009,166
84,1178532,1178679,148
84,1179700,1179804,105
85,1185286,1185407,122
86,1193056,1193190,135
87,1199700,1199815,116
87,1203296,1203426,131
88,1207904,1207992,89
89,1214308,1214491,184
90,1222808,1222917,110
90,1225612,1225663,52
91,1230031,1230117,87
92,1236708,1236863,156
92,1237655,1237774,120
93,1243946,1244012,67
94,1252832,1252960,129
95,1258859,1258982,124
96,1265984,1266214,231
97,1273325,1273463,139
97,1274949,1275022,74
98,1282404,1282493,90
99,1287049,1287166,118
100,1293468,1293672,205
101,1303222,1303307,86
101,1304220,1304356,137
102,1309426,1309522,97
103,1316779,1316875,97
104,1323931,1324042,112
104,1326164,1326266,103
105,1331930,1332047,118
106,1338653,1338755,103
107,1346177,1346219,43
107,1347571,1347670,100
109,1359883,1359985,103
111,1375072,1375200,129
112,1382257,1382384,128
112,1383016,1383119,104
113,1389535,1389665,131
113,1391291,1391383,93
114,1398571,1398707,137
115,1403319,1403408,90
115,1404435,1404485,51
115,1404608,1404711,104
116,1411966,1412097,132
117,1419334,1419432,99
118,1425865,1425983,119
118,1427279,1427357,79
120,1440853,1440982,130
121,1448385,1448516,132
122,1454049,1454127,79
123,1461597,1461744,148
123,1462801,1462863,63
124,1470731,1470849,119
125,1478494,1478592,99
127,1489804,1489894,91
127,1491356,1491489,134
127,1493328,1493442,115
128,1496405,1496509,105
129,1503179,1503212,34
129,1504117,1504225,109
130,1510957,1511173,217
130,1512052,1512162,111
131,1519535,1519609,75
132,1527862,1527920,59
132,1528071,1528155,85
134,1540705,1540837,133
136,1554586,1554735,150
137,1561954,1562089,136
137,1563500,1563642,143
138,1571796,1571883,88
139,1578392,1578513,122
141,1591699,1591804,106
142,1597916,1598032,117
142,1599767,1599832,66
143,1605329,1605517,189
144,1612647,1612766,120
145,1618672,1618842,171
145,1621564,1621674,111
147,1634074,1634204,131
148,1641519,1641631,113
148,1642789,1642868,80
149,1648384,1648503,120
150,1654939,1655039,101
151,1662440,1662674,235
152,1669367,1669466,100
152,1671286,1671532,247
153,1677186,1677319,134
154,1684305,1684463,159
154,1686562,1686675,114
155,1691590,1691686,97
156,1698341,1698388,48
156,1699563,1699800,238
156,1701574,1701648,75
157,1705927,1706203,277
158,1712118,1712229,112
158,1713890,1714038,149
158,1715927,1716015,89
159,1719706,1719774,69
159,1720680,1720834,155
160,1726453,1726732,280
160,1732053,1732113,61
161,1735757,1735967,211
161,1736668,1736786,119
162,1741555,1741688,134
163,1748055,1748244,190
163,1748929,1749018,90
164,1755445,1755559,115
164,1757289,1757367,79
165,1762854,1762967,114
165,1764918,1764961,44
166,1769957,1770080,124
167,1776349,1776434,86
167,1777564,1777691,128
168,1783866,1783937,72
169,1791100,1791184,85
169,1791684,1791895,212
170,1798405,1798437,33
170,1798611,1798677,67
171,1806034,1806160,127
171,1807335,1807481,147
172,1813234,1813313,80
173,1820530,1820677,148
173,1822188,1822295,108
173,1822853,1822942,90
174,1827652,1827730,79
176,1841157,1841283,127
176,1843181,1843304,124
177,1848384,1848512,129
178,1855662,1855756,95
178,1857399,1857485,87
178,1859409,1859533,125
180,1870602,1870697,96
180,1873139,1873244,106
181,1876928,1877041,114
182,1885011,1885094,84
183,1891672,1891801,130
184,1898882,1898996,115
184,1900143,1900260,118
185,1906002,1906083,82
186,1914108,1914113,6
186,1914251,1914353,103
187,1918783,1919023,241
187,1919349,1919636,288
187,1920417,1920517,101
188,1925766,1926094,329
188,1926875,1926962,88
189,1935001,1935003,3
189,1935309,1935437,129
190,1941016,1941130,115
191,1947758,1947829,72
192,1954972,1955076,105
192,1956190,1956256,67
193,1962225,1962327,103
194,1968977,1969185,209
195,1976010,1976118,109
195,1977313,1977427,115
195,1979604,1979714,111
196,1986255,1986367,113
197,1990433,1990577,145
197,1991658,1991767,110
199,2004928,2005033,106
200,2011799,2011938,140
201,2019159,2019223,65
202,2027500,2027602,103
203,2033212,2033325,114
203,2033841,2033987,147
204,2040972,2041184,213
204,2042131,2042215,85
205,2048389,2048525,137
206,2055733,2055837,105
207,2063410,2063529,120
207,2065580,2065689,110
208,2070093,2070240,148
208,2071708,2071820,113
208,2071999,2072291,293
209,2077724,2077844,121
210,2084505,2084571,67
210,2085256,2085340,85
211,2092123,2092248,126
212,2099040,2099162,123
212,2101627,2101702,76
213,2105809,2105832,24
213,2106008,2106147,140
213,2108088,2108216,129
214,2114834,2114899,66
215,2122336,2122422,87
216,2127313,2127454,142
217,2136012,2136136,125
218,2140370,2140401,32
218,2141340,2141436,97
218,2142654,2142759,106
219,2149586,2149683,98
219,2151255,2151335,81
